Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,22-01-2021,,,,,,,,
B46D1501,001,06-06-2008,111,67,1085,,,,,,
B46D1501,001,07-06-2008,113,69,1083,,,,,,
B46D1501,001,08-06-2008,114,70,1082,,,,,,
B46D1501,001,09-06-2008,115,71,1081,,,,,,
B46D1501,001,10-06-2008,116,72,1080,,,,,,
B46D1501,001,11-06-2008,116,72,1080,,,,,,
B46D1501,001,12-06-2008,116,72,1080,,,,,,
B46D1501,001,13-06-2008,117,73,1079,,,,,,
B46D1501,001,14-06-2008,117,73,1079,,,,,,
B46D1501,001,15-06-2008,117,73,1079,,,,,,
B46D1501,001,16-06-2008,117,73,1079,,,,,,
B46D1501,001,17-06-2008,118,74,1078,,,,,,
B46D1501,001,18-06-2008,119,75,1077,,,,,,
B46D1501,001,19-06-2008,119,75,1077,,,,,,
B46D1501,001,20-06-2008,120,76,1076,,,,,,
B46D1501,001,21-06-2008,120,76,1076,,,,,,
B46D1501,001,22-06-2008,120,76,1076,,,,,,
B46D1501,001,23-06-2008,123,79,1073,,,,,,
B46D1501,001,24-06-2008,123,79,1073,,,,,,
B46D1501,001,25-06-2008,124,80,1072,,,,,,
B46D1501,001,26-06-2008,126,82,1070,,,,,,
B46D1501,001,27-06-2008,128,84,1068,,,,,,
B46D1501,001,28-06-2008,128,84,1068,,,,,,
B46D1501,001,29-06-2008,128,84,1068,,,,,,
B46D1501,001,30-06-2008,129,85,1067,,,,,,
B46D1501,001,01-07-2008,129,85,1067,,,,,,
B46D1501,001,02-07-2008,132,88,1064,,,,,,
B46D1501,001,03-07-2008,130,86,1066,,,,,,
B46D1501,001,04-07-2008,129,85,1067,,,,,,
B46D1501,001,05-07-2008,128,84,1068,,,,,,
B46D1501,001,06-07-2008,128,84,1068,,,,,,
B46D1501,001,07-07-2008,129,85,1067,,,,,,
B46D1501,001,08-07-2008,130,86,1066,,,,,,
B46D1501,001,09-07-2008,131,87,1065,,,,,,
B46D1501,001,10-07-2008,127,83,1069,,,,,,
B46D1501,001,11-07-2008,115,71,1081,,,,,,
B46D1501,001,12-07-2008,118,74,1078,,,,,,
B46D1501,001,13-07-2008,122,78,1074,,,,,,
B46D1501,001,14-07-2008,124,80,1072,,,,,,
B46D1501,001,15-07-2008,125,81,1071,,,,,,
B46D1501,001,16-07-2008,124,80,1072,,,,,,
B46D1501,001,17-07-2008,125,81,1071,,,,,,
B46D1501,001,18-07-2008,124,80,1072,,,,,,
B46D1501,001,19-07-2008,124,80,1072,,,,,,
B46D1501,001,20-07-2008,126,82,1070,,,,,,
B46D1501,001,21-07-2008,126,82,1070,,,,,,
B46D1501,001,22-07-2008,126,82,1070,,,,,,
B46D1501,001,23-07-2008,127,83,1069,,,,,,
B46D1501,001,24-07-2008,126,82,1070,,,,,,
B46D1501,001,25-07-2008,127,83,1069,,,,,,
B46D1501,001,26-07-2008,129,85,1067,,,,,,
B46D1501,001,27-07-2008,111,67,1085,,,,,,
B46D1501,001,28-07-2008,116,72,1080,,,,,,
B46D1501,001,29-07-2008,120,76,1076,,,,,,
B46D1501,001,30-07-2008,121,77,1075,,,,,,
B46D1501,001,31-07-2008,122,78,1074,,,,,,
B46D1501,001,01-08-2008,124,80,1072,,,,,,
B46D1501,001,02-08-2008,125,81,1071,,,,,,
B46D1501,001,03-08-2008,126,82,1070,,,,,,
B46D1501,001,04-08-2008,106,62,1090,,,,,,
B46D1501,001,05-08-2008,112,68,1084,,,,,,
B46D1501,001,06-08-2008,115,71,1081,,,,,,
B46D1501,001,07-08-2008,116,72,1080,,,,,,
B46D1501,001,08-08-2008,119,75,1077,,,,,,
B46D1501,001,09-08-2008,120,76,1076,,,,,,
B46D1501,001,10-08-2008,119,75,1077,,,,,,
B46D1501,001,11-08-2008,121,77,1075,,,,,,
B46D1501,001,12-08-2008,119,75,1077,,,,,,
B46D1501,001,13-08-2008,122,78,1074,,,,,,
B46D1501,001,14-08-2008,120,76,1076,,,,,,
B46D1501,001,15-08-2008,121,77,1075,,,,,,
B46D1501,001,16-08-2008,122,78,1074,,,,,,
B46D1501,001,17-08-2008,123,79,1073,,,,,,
B46D1501,001,18-08-2008,122,78,1074,,,,,,
B46D1501,001,19-08-2008,122,78,1074,,,,,,
B46D1501,001,20-08-2008,124,80,1072,,,,,,
B46D1501,001,21-08-2008,124,80,1072,,,,,,
B46D1501,001,22-08-2008,124,80,1072,,,,,,
B46D1501,001,23-08-2008,122,78,1074,,,,,,
B46D1501,001,24-08-2008,122,78,1074,,,,,,
B46D1501,001,25-08-2008,123,79,1073,,,,,,
B46D1501,001,26-08-2008,125,81,1071,,,,,,
B46D1501,001,27-08-2008,125,81,1071,,,,,,
B46D1501,001,28-08-2008,124,80,1072,,,,,,
B46D1501,001,29-08-2008,124,80,1072,,,,,,
B46D1501,001,30-08-2008,125,81,1071,,,,,,
B46D1501,001,31-08-2008,125,81,1071,,,,,,
B46D1501,001,01-09-2008,127,83,1069,,,,,,
B46D1501,001,02-09-2008,125,81,1071,,,,,,
B46D1501,001,03-09-2008,124,80,1072,,,,,,
B46D1501,001,04-09-2008,125,81,1071,,,,,,
B46D1501,001,05-09-2008,126,82,1070,,,,,,
B46D1501,001,06-09-2008,127,83,1069,,,,,,
B46D1501,001,07-09-2008,128,84,1068,,,,,,
B46D1501,001,08-09-2008,129,85,1067,,,,,,
B46D1501,001,09-09-2008,128,84,1068,,,,,,
B46D1501,001,10-09-2008,129,85,1067,,,,,,
B46D1501,001,11-09-2008,128,84,1068,,,,,,
B46D1501,001,12-09-2008,128,84,1068,,,,,,
B46D1501,001,13-09-2008,120,76,1076,,,,,,
B46D1501,001,14-09-2008,123,79,1073,,,,,,
B46D1501,001,15-09-2008,124,80,1072,,,,,,
B46D1501,001,16-09-2008,124,80,1072,,,,,,
B46D1501,001,17-09-2008,125,81,1071,,,,,,
B46D1501,001,18-09-2008,126,82,1070,,,,,,
B46D1501,001,19-09-2008,127,83,1069,,,,,,
B46D1501,001,20-09-2008,128,84,1068,,,,,,
B46D1501,001,21-09-2008,127,83,1069,,,,,,
B46D1501,001,22-09-2008,127,83,1069,,,,,,
B46D1501,001,23-09-2008,128,84,1068,,,,,,
B46D1501,001,24-09-2008,129,85,1067,,,,,,
B46D1501,001,25-09-2008,130,86,1066,,,,,,
B46D1501,001,26-09-2008,130,86,1066,,,,,,
B46D1501,001,27-09-2008,129,85,1067,,,,,,
B46D1501,001,28-09-2008,129,85,1067,,,,,,
B46D1501,001,29-09-2008,128,84,1068,,,,,,
B46D1501,001,30-09-2008,127,83,1069,,,,,,
B46D1501,001,01-10-2008,123,79,1073,,,,,,
B46D1501,001,02-10-2008,123,79,1073,,,,,,
B46D1501,001,03-10-2008,124,80,1072,,,,,,
B46D1501,001,04-10-2008,126,82,1070,,,,,,
B46D1501,001,05-10-2008,124,80,1072,,,,,,
B46D1501,001,06-10-2008,117,73,1079,,,,,,
B46D1501,001,07-10-2008,118,74,1078,,,,,,
B46D1501,001,08-10-2008,120,76,1076,,,,,,
B46D1501,001,09-10-2008,122,78,1074,,,,,,
B46D1501,001,10-10-2008,122,78,1074,,,,,,
B46D1501,001,11-10-2008,122,78,1074,,,,,,
B46D1501,001,12-10-2008,123,79,1073,,,,,,
B46D1501,001,13-10-2008,122,78,1074,,,,,,
B46D1501,001,14-10-2008,124,80,1072,,,,,,
B46D1501,001,15-10-2008,123,79,1073,,,,,,
B46D1501,001,16-10-2008,124,80,1072,,,,,,
B46D1501,001,17-10-2008,125,81,1071,,,,,,
B46D1501,001,18-10-2008,125,81,1071,,,,,,
B46D1501,001,19-10-2008,126,82,1070,,,,,,
B46D1501,001,20-10-2008,125,81,1071,,,,,,
B46D1501,001,21-10-2008,125,81,1071,,,,,,
B46D1501,001,22-10-2008,128,84,1068,,,,,,
B46D1501,001,23-10-2008,128,84,1068,,,,,,
B46D1501,001,24-10-2008,127,83,1069,,,,,,
B46D1501,001,25-10-2008,129,85,1067,,,,,,
B46D1501,001,26-10-2008,125,81,1071,,,,,,
B46D1501,001,27-10-2008,117,73,1079,,,,,,
B46D1501,001,28-10-2008,120,76,1076,,,,,,
B46D1501,001,29-10-2008,120,76,1076,,,,,,
B46D1501,001,30-10-2008,120,76,1076,,,,,,
B46D1501,001,31-10-2008,122,78,1074,,,,,,
B46D1501,001,01-11-2008,122,78,1074,,,,,,
B46D1501,001,02-11-2008,123,79,1073,,,,,,
B46D1501,001,03-11-2008,122,78,1074,,,,,,
B46D1501,001,04-11-2008,124,80,1072,,,,,,
B46D1501,001,05-11-2008,123,79,1073,,,,,,
B46D1501,001,06-11-2008,124,80,1072,,,,,,
B46D1501,001,07-11-2008,124,80,1072,,,,,,
B46D1501,001,08-11-2008,125,81,1071,,,,,,
B46D1501,001,09-11-2008,126,82,1070,,,,,,
B46D1501,001,10-11-2008,124,80,1072,,,,,,
B46D1501,001,11-11-2008,122,78,1074,,,,,,
B46D1501,001,12-11-2008,120,76,1076,,,,,,
B46D1501,001,13-11-2008,122,78,1074,,,,,,
B46D1501,001,14-11-2008,122,78,1074,,,,,,
B46D1501,001,15-11-2008,123,79,1073,,,,,,
B46D1501,001,16-11-2008,123,79,1073,,,,,,
B46D1501,001,17-11-2008,124,80,1072,,,,,,
B46D1501,001,18-11-2008,120,76,1076,,,,,,
B46D1501,001,19-11-2008,123,79,1073,,,,,,
B46D1501,001,20-11-2008,123,79,1073,,,,,,
B46D1501,001,21-11-2008,113,69,1083,,,,,,
B46D1501,001,22-11-2008,113,69,1083,,,,,,
B46D1501,001,23-11-2008,111,67,1085,,,,,,
B46D1501,001,24-11-2008,105,61,1091,,,,,,
B46D1501,001,25-11-2008,104,60,1092,,,,,,
B46D1501,001,26-11-2008,107,63,1089,,,,,,
B46D1501,001,27-11-2008,107,63,1089,,,,,,
B46D1501,001,28-11-2008,108,64,1088,,,,,,
B46D1501,001,29-11-2008,110,66,1086,,,,,,
B46D1501,001,30-11-2008,112,68,1084,,,,,,
B46D1501,001,01-12-2008,110,66,1086,,,,,,
B46D1501,001,02-12-2008,112,68,1084,,,,,,
B46D1501,001,03-12-2008,109,65,1087,,,,,,
B46D1501,001,04-12-2008,109,65,1087,,,,,,
B46D1501,001,05-12-2008,107,63,1089,,,,,,
B46D1501,001,06-12-2008,110,66,1086,,,,,,
B46D1501,001,07-12-2008,112,68,1084,,,,,,
B46D1501,001,08-12-2008,111,67,1085,,,,,,
B46D1501,001,09-12-2008,110,66,1086,,,,,,
B46D1501,001,10-12-2008,110,66,1086,,,,,,
B46D1501,001,11-12-2008,110,66,1086,,,,,,
B46D1501,001,12-12-2008,111,67,1085,,,,,,
B46D1501,001,13-12-2008,109,65,1087,,,,,,
B46D1501,001,14-12-2008,112,68,1084,,,,,,
B46D1501,001,15-12-2008,115,71,1081,,,,,,
B46D1501,001,16-12-2008,115,71,1081,,,,,,
B46D1501,001,17-12-2008,115,71,1081,,,,,,
B46D1501,001,18-12-2008,117,73,1079,,,,,,
B46D1501,001,19-12-2008,118,74,1078,,,,,,
B46D1501,001,20-12-2008,115,71,1081,,,,,,
B46D1501,001,21-12-2008,112,68,1084,,,,,,
B46D1501,001,22-12-2008,111,67,1085,,,,,,
B46D1501,001,23-12-2008,113,69,1083,,,,,,
B46D1501,001,24-12-2008,113,69,1083,,,,,,
B46D1501,001,25-12-2008,115,71,1081,,,,,,
B46D1501,001,26-12-2008,116,72,1080,,,,,,
B46D1501,001,27-12-2008,116,72,1080,,,,,,
B46D1501,001,28-12-2008,117,73,1079,,,,,,
B46D1501,001,29-12-2008,118,74,1078,,,,,,
B46D1501,001,30-12-2008,119,75,1077,,,,,,
B46D1501,001,31-12-2008,119,75,1077,,,,,,
B46D1501,001,01-01-2009,121,77,1075,,,,,,
B46D1501,001,02-01-2009,121,77,1075,,,,,,
B46D1501,001,03-01-2009,121,77,1075,,,,,,
B46D1501,001,04-01-2009,121,77,1075,,,,,,
B46D1501,001,05-01-2009,123,79,1073,,,,,,
B46D1501,001,06-01-2009,124,80,1072,,,,,,
B46D1501,001,07-01-2009,123,79,1073,,,,,,
B46D1501,001,08-01-2009,125,81,1071,,,,,,
B46D1501,001,09-01-2009,125,81,1071,,,,,,
B46D1501,001,10-01-2009,125,81,1071,,,,,,
B46D1501,001,11-01-2009,126,82,1070,,,,,,
B46D1501,001,12-01-2009,125,81,1071,,,,,,
B46D1501,001,13-01-2009,122,78,1074,,,,,,
B46D1501,001,14-01-2009,108,64,1088,,,,,,
B46D1501,001,15-01-2009,109,65,1087,,,,,,
B46D1501,001,16-01-2009,110,66,1086,,,,,,
B46D1501,001,17-01-2009,112,68,1084,,,,,,
B46D1501,001,18-01-2009,106,62,1090,,,,,,
B46D1501,001,19-01-2009,103,59,1093,,,,,,
B46D1501,001,20-01-2009,107,63,1089,,,,,,
B46D1501,001,21-01-2009,109,65,1087,,,,,,
B46D1501,001,22-01-2009,108,64,1088,,,,,,
B46D1501,001,23-01-2009,91,47,1105,,,,,,
B46D1501,001,24-01-2009,92,48,1104,,,,,,
B46D1501,001,25-01-2009,95,51,1101,,,,,,
B46D1501,001,26-01-2009,98,54,1098,,,,,,
B46D1501,001,27-01-2009,101,57,1095,,,,,,
B46D1501,001,28-01-2009,103,59,1093,,,,,,
B46D1501,001,29-01-2009,106,62,1090,,,,,,
B46D1501,001,30-01-2009,107,63,1089,,,,,,
B46D1501,001,31-01-2009,108,64,1088,,,,,,
B46D1501,001,01-02-2009,109,65,1087,,,,,,
B46D1501,001,02-02-2009,109,65,1087,,,,,,
B46D1501,001,03-02-2009,111,67,1085,,,,,,
B46D1501,001,04-02-2009,112,68,1084,,,,,,
B46D1501,001,05-02-2009,112,68,1084,,,,,,
B46D1501,001,06-02-2009,112,68,1084,,,,,,
B46D1501,001,07-02-2009,113,69,1083,,,,,,
B46D1501,001,08-02-2009,114,70,1082,,,,,,
B46D1501,001,09-02-2009,114,70,1082,,,,,,
B46D1501,001,10-02-2009,98,54,1098,,,,,,
B46D1501,001,11-02-2009,90,46,1106,,,,,,
B46D1501,001,12-02-2009,93,49,1103,,,,,,
B46D1501,001,13-02-2009,94,50,1102,,,,,,
B46D1501,001,14-02-2009,97,53,1099,,,,,,
B46D1501,001,15-02-2009,99,55,1097,,,,,,
B46D1501,001,16-02-2009,98,54,1098,,,,,,
B46D1501,001,17-02-2009,92,48,1104,,,,,,
B46D1501,001,18-02-2009,94,50,1102,,,,,,
B46D1501,001,19-02-2009,96,52,1100,,,,,,
B46D1501,001,20-02-2009,97,53,1099,,,,,,
B46D1501,001,21-02-2009,99,55,1097,,,,,,
B46D1501,001,22-02-2009,99,55,1097,,,,,,
B46D1501,001,23-02-2009,100,56,1096,,,,,,
B46D1501,001,24-02-2009,103,59,1093,,,,,,
B46D1501,001,25-02-2009,104,60,1092,,,,,,
B46D1501,001,26-02-2009,104,60,1092,,,,,,
B46D1501,001,27-02-2009,105,61,1091,,,,,,
B46D1501,001,28-02-2009,105,61,1091,,,,,,
B46D1501,001,01-03-2009,106,62,1090,,,,,,
B46D1501,001,02-03-2009,108,64,1088,,,,,,
B46D1501,001,03-03-2009,108,64,1088,,,,,,
B46D1501,001,04-03-2009,106,62,1090,,,,,,
B46D1501,001,05-03-2009,108,64,1088,,,,,,
B46D1501,001,06-03-2009,109,65,1087,,,,,,
B46D1501,001,07-03-2009,110,66,1086,,,,,,
B46D1501,001,08-03-2009,108,64,1088,,,,,,
B46D1501,001,09-03-2009,109,65,1087,,,,,,
B46D1501,001,10-03-2009,108,64,1088,,,,,,
B46D1501,001,11-03-2009,107,63,1089,,,,,,
B46D1501,001,12-03-2009,106,62,1090,,,,,,
B46D1501,001,13-03-2009,105,61,1091,,,,,,
B46D1501,001,14-03-2009,104,60,1092,,,,,,
B46D1501,001,15-03-2009,106,62,1090,,,,,,
B46D1501,001,16-03-2009,108,64,1088,,,,,,
B46D1501,001,17-03-2009,109,65,1087,,,,,,
B46D1501,001,18-03-2009,109,65,1087,,,,,,
B46D1501,001,19-03-2009,110,66,1086,,,,,,
B46D1501,001,20-03-2009,111,67,1085,,,,,,
B46D1501,001,21-03-2009,111,67,1085,,,,,,
B46D1501,001,22-03-2009,113,69,1083,,,,,,
B46D1501,001,23-03-2009,110,66,1086,,,,,,
B46D1501,001,24-03-2009,112,68,1084,,,,,,
B46D1501,001,25-03-2009,109,65,1087,,,,,,
B46D1501,001,26-03-2009,108,64,1088,,,,,,
B46D1501,001,27-03-2009,103,59,1093,,,,,,
B46D1501,001,28-03-2009,99,55,1097,,,,,,
B46D1501,001,29-03-2009,93,49,1103,,,,,,
B46D1501,001,30-03-2009,95,51,1101,,,,,,
B46D1501,001,31-03-2009,97,53,1099,,,,,,
B46D1501,001,01-04-2009,99,55,1097,,,,,,
B46D1501,001,02-04-2009,100,56,1096,,,,,,
B46D1501,001,03-04-2009,102,58,1094,,,,,,
B46D1501,001,04-04-2009,105,61,1091,,,,,,
B46D1501,001,05-04-2009,106,62,1090,,,,,,
B46D1501,001,06-04-2009,106,62,1090,,,,,,
B46D1501,001,07-04-2009,107,63,1089,,,,,,
B46D1501,001,08-04-2009,108,64,1088,,,,,,
B46D1501,001,09-04-2009,110,66,1086,,,,,,
B46D1501,001,10-04-2009,109,65,1087,,,,,,
B46D1501,001,11-04-2009,111,67,1085,,,,,,
B46D1501,001,12-04-2009,112,68,1084,,,,,,
B46D1501,001,13-04-2009,112,68,1084,,,,,,
B46D1501,001,14-04-2009,112,68,1084,,,,,,
B46D1501,001,15-04-2009,113,69,1083,,,,,,
B46D1501,001,16-04-2009,113,69,1083,,,,,,
B46D1501,001,17-04-2009,110,66,1086,,,,,,
B46D1501,001,18-04-2009,112,68,1084,,,,,,
B46D1501,001,19-04-2009,112,68,1084,,,,,,
B46D1501,001,20-04-2009,112,68,1084,,,,,,
B46D1501,001,21-04-2009,112,68,1084,,,,,,
B46D1501,001,22-04-2009,113,69,1083,,,,,,
B46D1501,001,23-04-2009,114,70,1082,,,,,,
B46D1501,001,24-04-2009,113,69,1083,,,,,,
B46D1501,001,25-04-2009,112,68,1084,,,,,,
B46D1501,001,26-04-2009,113,69,1083,,,,,,
B46D1501,001,27-04-2009,112,68,1084,,,,,,
B46D1501,001,28-04-2009,113,69,1083,,,,,,
B46D1501,001,29-04-2009,114,70,1082,,,,,,
B46D1501,001,30-04-2009,115,71,1081,,,,,,
B46D1501,001,01-05-2009,116,72,1080,,,,,,
B46D1501,001,02-05-2009,117,73,1079,,,,,,
B46D1501,001,03-05-2009,116,72,1080,,,,,,
B46D1501,001,04-05-2009,116,72,1080,,,,,,
B46D1501,001,05-05-2009,116,72,1080,,,,,,
B46D1501,001,06-05-2009,116,72,1080,,,,,,
B46D1501,001,07-05-2009,117,73,1079,,,,,,
B46D1501,001,08-05-2009,116,72,1080,,,,,,
B46D1501,001,09-05-2009,117,73,1079,,,,,,
B46D1501,001,10-05-2009,118,74,1078,,,,,,
B46D1501,001,11-05-2009,118,74,1078,,,,,,
B46D1501,001,12-05-2009,118,74,1078,,,,,,
B46D1501,001,13-05-2009,118,74,1078,,,,,,
B46D1501,001,14-05-2009,117,73,1079,,,,,,
B46D1501,001,15-05-2009,116,72,1080,,,,,,
B46D1501,001,16-05-2009,117,73,1079,,,,,,
B46D1501,001,17-05-2009,116,72,1080,,,,,,
B46D1501,001,18-05-2009,118,74,1078,,,,,,
B46D1501,001,19-05-2009,118,74,1078,,,,,,
B46D1501,001,20-05-2009,118,74,1078,,,,,,
B46D1501,001,21-05-2009,117,73,1079,,,,,,
B46D1501,001,22-05-2009,119,75,1077,,,,,,
B46D1501,001,23-05-2009,120,76,1076,,,,,,
B46D1501,001,24-05-2009,121,77,1075,,,,,,
B46D1501,001,25-05-2009,120,76,1076,,,,,,
B46D1501,001,26-05-2009,121,77,1075,,,,,,
B46D1501,001,27-05-2009,123,79,1073,,,,,,
B46D1501,001,28-05-2009,123,79,1073,,,,,,
B46D1501,001,29-05-2009,125,81,1071,,,,,,
B46D1501,001,30-05-2009,125,81,1071,,,,,,
B46D1501,001,31-05-2009,124,80,1072,,,,,,
B46D1501,001,01-06-2009,125,81,1071,,,,,,
B46D1501,001,02-06-2009,126,82,1070,,,,,,
B46D1501,001,03-06-2009,126,82,1070,,,,,,
B46D1501,001,04-06-2009,128,84,1068,,,,,,
B46D1501,001,05-06-2009,135,91,1061,,,,,,
B46D1501,001,06-06-2009,135,91,1061,,,,,,
B46D1501,001,07-06-2009,137,93,1059,,,,,,
B46D1501,001,08-06-2009,138,94,1058,,,,,,
B46D1501,001,09-06-2009,137,93,1059,,,,,,
B46D1501,001,10-06-2009,131,87,1065,,,,,,
B46D1501,001,11-06-2009,119,75,1077,,,,,,
B46D1501,001,12-06-2009,120,76,1076,,,,,,
B46D1501,001,13-06-2009,123,79,1073,,,,,,
B46D1501,001,14-06-2009,125,81,1071,,,,,,
B46D1501,001,15-06-2009,125,81,1071,,,,,,
B46D1501,001,16-06-2009,127,83,1069,,,,,,
B46D1501,001,17-06-2009,118,74,1078,,,,,,
B46D1501,001,18-06-2009,122,78,1074,,,,,,
B46D1501,001,19-06-2009,125,81,1071,,,,,,
B46D1501,001,20-06-2009,126,82,1070,,,,,,
B46D1501,001,21-06-2009,128,84,1068,,,,,,
B46D1501,001,22-06-2009,129,85,1067,,,,,,
B46D1501,001,23-06-2009,130,86,1066,,,,,,
B46D1501,001,24-06-2009,130,86,1066,,,,,,
B46D1501,001,25-06-2009,131,87,1065,,,,,,
B46D1501,001,26-06-2009,132,88,1064,,,,,,
B46D1501,001,27-06-2009,133,89,1063,,,,,,
B46D1501,001,28-06-2009,133,89,1063,,,,,,
B46D1501,001,29-06-2009,136,92,1060,,,,,,
B46D1501,001,30-06-2009,138,94,1058,,,,,,
B46D1501,001,01-07-2009,139,95,1057,,,,,,
B46D1501,001,02-07-2009,138,94,1058,,,,,,
B46D1501,001,03-07-2009,139,95,1057,,,,,,
B46D1501,001,04-07-2009,72,28,1124,,,,,,
B46D1501,001,05-07-2009,81,37,1115,,,,,,
B46D1501,001,06-07-2009,89,45,1107,,,,,,
B46D1501,001,07-07-2009,95,51,1101,,,,,,
B46D1501,001,08-07-2009,90,46,1106,,,,,,
B46D1501,001,09-07-2009,98,54,1098,,,,,,
B46D1501,001,10-07-2009,98,54,1098,,,,,,
B46D1501,001,11-07-2009,101,57,1095,,,,,,
B46D1501,001,12-07-2009,103,59,1093,,,,,,
B46D1501,001,13-07-2009,98,54,1098,,,,,,
B46D1501,001,14-07-2009,103,59,1093,,,,,,
B46D1501,001,15-07-2009,108,64,1088,,,,,,
B46D1501,001,16-07-2009,111,67,1085,,,,,,
B46D1501,001,17-07-2009,112,68,1084,,,,,,
B46D1501,001,18-07-2009,114,70,1082,,,,,,
B46D1501,001,19-07-2009,116,72,1080,,,,,,
B46D1501,001,20-07-2009,116,72,1080,,,,,,
B46D1501,001,21-07-2009,116,72,1080,,,,,,
B46D1501,001,22-07-2009,116,72,1080,,,,,,
B46D1501,001,23-07-2009,101,57,1095,,,,,,
B46D1501,001,24-07-2009,89,45,1107,,,,,,
B46D1501,001,25-07-2009,90,46,1106,,,,,,
B46D1501,001,26-07-2009,97,53,1099,,,,,,
B46D1501,001,27-07-2009,101,57,1095,,,,,,
B46D1501,001,28-07-2009,106,62,1090,,,,,,
B46D1501,001,29-07-2009,109,65,1087,,,,,,
B46D1501,001,30-07-2009,112,68,1084,,,,,,
B46D1501,001,31-07-2009,114,70,1082,,,,,,
B46D1501,001,01-08-2009,114,70,1082,,,,,,
B46D1501,001,02-08-2009,116,72,1080,,,,,,
B46D1501,001,03-08-2009,116,72,1080,,,,,,
B46D1501,001,04-08-2009,118,74,1078,,,,,,
B46D1501,001,05-08-2009,119,75,1077,,,,,,
B46D1501,001,06-08-2009,120,76,1076,,,,,,
B46D1501,001,07-08-2009,121,77,1075,,,,,,
B46D1501,001,08-08-2009,122,78,1074,,,,,,
B46D1501,001,09-08-2009,122,78,1074,,,,,,
B46D1501,001,10-08-2009,122,78,1074,,,,,,
B46D1501,001,11-08-2009,123,79,1073,,,,,,
B46D1501,001,12-08-2009,124,80,1072,,,,,,
B46D1501,001,13-08-2009,120,76,1076,,,,,,
B46D1501,001,14-08-2009,122,78,1074,,,,,,
B46D1501,001,15-08-2009,123,79,1073,,,,,,
B46D1501,001,16-08-2009,124,80,1072,,,,,,
B46D1501,001,17-08-2009,124,80,1072,,,,,,
B46D1501,001,18-08-2009,126,82,1070,,,,,,
B46D1501,001,19-08-2009,126,82,1070,,,,,,
B46D1501,001,20-08-2009,126,82,1070,,,,,,
B46D1501,001,21-08-2009,128,84,1068,,,,,,
B46D1501,001,22-08-2009,129,85,1067,,,,,,
B46D1501,001,23-08-2009,128,84,1068,,,,,,
B46D1501,001,24-08-2009,128,84,1068,,,,,,
B46D1501,001,25-08-2009,130,86,1066,,,,,,
B46D1501,001,26-08-2009,131,87,1065,,,,,,
B46D1501,001,27-08-2009,131,87,1065,,,,,,
B46D1501,001,28-08-2009,131,87,1065,,,,,,
B46D1501,001,29-08-2009,133,89,1063,,,,,,
